W_x,L_x,W_PCT_x,MIN_x,FGM_x,FGA_x,FG_PCT_x,FG3M_x,FG3A_x,FG3_PCT_x,FTM_x,FTA_x,FT_PCT_x,OREB_x,DREB_x,REB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,W_y,L_y,W_PCT_y,MIN_y,FGM_y,FGA_y,FG_PCT_y,FG3M_y,FG3A_y,FG3_PCT_y,FTM_y,FTA_y,FT_PCT_y,OREB_y,DREB_y,REB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,totalPoints
29,26,0.527,240,34,79,0.43,12,36,0.333,28,39,0.718,14,35,49,21,5,1,9,28,34,18,0.654,240,30,74,0.405,7,25,0.28,30,36,0.833,8,36,44,23,4,4,11,23,205
28,26,0.519,265,45,94,0.479,18,40,0.45,20,26,0.769,10,36,46,30,6,3,10,30,30,26,0.536,265,44,92,0.478,16,37,0.432,30,35,0.857,9,37,46,24,8,4,13,20,262
28,25,0.528,240,40,83,0.482,12,36,0.333,14,18,0.778,11,33,44,25,8,0,17,17,29,24,0.547,240,39,87,0.448,13,36,0.361,13,16,0.813,9,24,33,24,8,3,10,15,210
27,25,0.519,265,44,98,0.449,7,34,0.206,28,32,0.875,13,32,45,27,6,3,9,24,24,28,0.462,265,48,93,0.516,11,33,0.333,22,31,0.71,11,33,44,29,6,1,14,23,252
26,23,0.531,240,37,75,0.493,17,33,0.515,14,21,0.667,9,33,42,25,4,3,15,18,29,20,0.592,240,40,87,0.46,12,33,0.364,11,16,0.688,10,31,41,29,8,4,10,19,208
25,21,0.543,240,40,96,0.417,7,26,0.269,18,27,0.667,20,29,49,14,9,4,9,20,19,26,0.422,240,42,95,0.442,16,42,0.381,16,19,0.842,18,34,52,28,5,9,13,23,221
25,20,0.556,265,42,99,0.424,9,31,0.29,28,35,0.8,20,34,54,17,3,5,11,28,20,24,0.455,265,38,96,0.396,13,44,0.295,34,41,0.829,14,28,42,27,8,12,6,25,244
23,19,0.548,240,38,84,0.452,15,42,0.357,28,33,0.848,12,38,50,21,9,4,12,16,23,19,0.548,240,43,90,0.478,12,39,0.308,15,21,0.714,8,33,41,27,8,5,13,25,232
22,19,0.537,240,38,100,0.38,11,41,0.268,20,22,0.909,18,30,48,16,8,1,7,14,26,14,0.65,240,39,89,0.438,19,49,0.388,14,18,0.778,12,36,48,27,3,5,14,17,218
21,18,0.538,240,45,94,0.479,10,31,0.323,17,26,0.654,14,33,47,16,7,6,12,21,12,26,0.316,240,41,82,0.5,11,28,0.393,21,26,0.808,9,29,38,25,5,3,15,24,231
20,18,0.526,240,36,74,0.486,13,33,0.394,17,25,0.68,5,40,45,26,1,2,7,13,20,18,0.526,240,34,87,0.391,10,37,0.27,5,7,0.714,5,31,36,22,4,0,8,17,185
18,16,0.529,240,43,90,0.478,12,32,0.375,14,17,0.824,12,34,46,30,4,6,8,19,20,12,0.625,240,39,77,0.506,18,39,0.462,23,29,0.793,5,27,32,22,5,2,6,19,231
18,15,0.545,240,43,86,0.5,16,35,0.457,15,26,0.577,12,35,47,23,2,4,10,17,14,18,0.438,240,45,93,0.484,14,31,0.452,14,18,0.778,11,30,41,24,6,4,4,22,235
18,14,0.563,240,42,76,0.553,11,26,0.423,11,18,0.611,9,29,38,25,2,3,16,19,14,18,0.438,240,42,94,0.447,9,34,0.265,20,22,0.909,16,22,38,17,7,4,4,16,219
18,13,0.581,240,45,87,0.517,17,40,0.425,25,32,0.781,14,33,47,27,8,1,11,15,15,17,0.469,240,35,74,0.473,12,35,0.343,12,13,0.923,4,25,29,23,3,2,19,22,226
14,13,0.519,240,40,89,0.449,8,35,0.229,24,27,0.889,15,40,55,19,8,4,14,22,14,11,0.56,240,33,83,0.398,10,39,0.256,23,35,0.657,11,30,41,20,7,0,16,21,211
12,13,0.48,240,37,83,0.446,17,36,0.472,22,24,0.917,13,42,55,26,6,2,14,23,13,12,0.52,240,32,85,0.376,6,36,0.167,19,24,0.792,11,28,39,16,4,6,11,17,202
11,13,0.458,240,35,86,0.407,5,29,0.172,17,21,0.81,14,40,54,17,6,3,20,16,15,9,0.625,240,29,83,0.349,8,35,0.229,15,20,0.75,8,31,39,17,7,6,17,15,173
10,13,0.435,240,35,77,0.455,10,31,0.323,20,28,0.714,7,38,45,18,7,1,19,17,11,11,0.5,240,43,100,0.43,24,61,0.393,11,14,0.786,14,36,50,27,7,5,11,20,221
10,12,0.455,240,42,100,0.42,6,30,0.2,13,20,0.65,19,36,55,18,2,3,7,20,15,5,0.75,240,39,90,0.433,10,35,0.286,21,26,0.808,14,38,52,23,3,6,5,15,212
9,11,0.45,240,44,87,0.506,10,30,0.333,25,30,0.833,12,30,42,30,3,7,8,27,12,8,0.6,240,46,95,0.484,12,32,0.375,23,31,0.742,16,34,50,32,4,2,10,23,250
9,10,0.474,265,46,105,0.438,13,41,0.317,24,28,0.857,12,32,44,27,7,5,10,35,11,8,0.579,265,42,85,0.494,10,32,0.313,38,51,0.745,13,35,48,24,3,3,12,24,261
6,7,0.462,240,48,97,0.495,10,31,0.323,29,33,0.879,13,22,35,25,13,2,13,18,6,7,0.462,240,55,88,0.625,17,31,0.548,18,20,0.9,4,34,38,31,9,5,19,27,280
6,6,0.5,240,42,94,0.447,10,40,0.25,27,29,0.931,16,31,47,23,7,3,11,31,3,10,0.231,240,37,80,0.463,7,31,0.226,31,41,0.756,12,31,43,22,6,6,15,23,233
4,5,0.444,240,46,90,0.511,11,27,0.407,15,16,0.938,12,32,44,22,6,4,13,14,6,3,0.667,240,47,88,0.534,27,51,0.529,12,12,1.0,8,26,34,30,5,2,12,17,251
3,4,0.429,240,37,90,0.411,10,36,0.278,15,20,0.75,12,40,52,23,3,9,16,19,5,3,0.625,240,44,107,0.411,12,34,0.353,12,16,0.75,17,34,51,28,11,4,7,18,211
3,1,0.75,265,52,97,0.536,11,30,0.367,19,22,0.864,12,34,46,26,5,11,16,24,2,2,0.5,265,49,99,0.495,13,31,0.419,20,30,0.667,9,33,42,31,9,5,15,24,265
2,1,0.667,240,43,93,0.462,11,37,0.297,18,25,0.72,18,32,50,24,7,3,13,24,0,4,0.0,240,36,86,0.419,7,35,0.2,23,27,0.852,13,28,41,14,6,4,12,23,217
1,1,0.5,240,50,95,0.526,16,38,0.421,14,22,0.636,11,39,50,29,4,6,12,26,1,1,0.5,240,39,90,0.433,9,36,0.25,19,32,0.594,13,36,49,26,6,2,15,21,236
42,39,0.519,240,42,79,0.532,10,28,0.357,19,20,0.95,4,39,43,27,4,7,12,17,47,34,0.58,240,38,88,0.432,14,43,0.326,15,20,0.75,7,30,37,19,5,2,9,17,218
41,39,0.513,265,44,88,0.5,21,39,0.538,29,39,0.744,8,36,44,35,9,8,16,22,50,30,0.625,265,50,104,0.481,12,36,0.333,19,25,0.76,15,34,49,33,10,6,13,25,269
40,39,0.506,240,37,84,0.44,7,20,0.35,22,27,0.815,9,28,37,20,6,4,13,14,48,31,0.608,240,46,91,0.505,17,42,0.405,12,15,0.8,11,32,43,35,8,4,11,22,224
40,38,0.513,240,42,86,0.488,7,17,0.412,31,35,0.886,14,26,40,21,6,5,7,15,41,38,0.519,240,42,85,0.494,11,29,0.379,19,23,0.826,11,26,37,25,5,4,13,29,236
36,37,0.493,240,45,98,0.459,11,34,0.324,14,15,0.933,11,41,52,26,11,0,11,14,23,51,0.311,240,38,83,0.458,9,37,0.243,11,16,0.688,4,34,38,24,8,4,17,17,211
35,37,0.486,240,45,81,0.556,10,24,0.417,19,23,0.826,5,44,49,31,8,2,16,19,19,53,0.264,240,30,87,0.345,13,41,0.317,11,19,0.579,10,27,37,22,8,3,14,19,203
33,36,0.478,240,42,98,0.429,11,43,0.256,13,20,0.65,15,26,41,23,9,3,12,24,34,35,0.493,240,40,82,0.488,18,39,0.462,25,28,0.893,15,37,52,24,8,2,17,16,231
33,35,0.485,240,43,86,0.5,19,40,0.475,22,29,0.759,8,35,43,35,11,7,15,19,31,37,0.456,240,43,88,0.489,10,33,0.303,14,20,0.7,10,36,46,26,10,2,17,21,237
32,35,0.478,240,34,81,0.42,12,34,0.353,16,19,0.842,8,35,43,23,3,4,22,25,32,35,0.478,240,37,80,0.463,9,28,0.321,27,32,0.844,4,34,38,17,11,2,11,17,206
32,34,0.485,240,42,83,0.506,13,27,0.481,16,18,0.889,9,40,49,32,4,6,15,19,34,33,0.507,240,38,88,0.432,16,46,0.348,14,19,0.737,5,29,34,24,7,0,9,18,219
30,32,0.484,240,34,76,0.447,6,27,0.222,19,23,0.826,9,29,38,23,9,2,17,26,26,36,0.419,240,36,79,0.456,9,34,0.265,20,26,0.769,11,32,43,21,9,1,15,20,194
29,28,0.509,240,39,82,0.476,9,24,0.375,20,25,0.8,11,23,34,25,8,3,14,18,36,22,0.621,240,48,85,0.565,10,28,0.357,12,15,0.8,12,29,41,28,9,5,11,22,225
29,27,0.518,240,45,91,0.495,12,32,0.375,14,21,0.667,13,34,47,28,8,2,9,19,27,28,0.491,240,38,85,0.447,12,36,0.333,19,25,0.76,10,31,41,30,4,6,11,21,223
28,27,0.509,240,48,85,0.565,14,26,0.538,26,34,0.765,12,36,48,26,11,3,10,23,29,23,0.558,240,35,82,0.427,11,42,0.262,23,27,0.852,11,27,38,23,5,5,15,22,240
27,27,0.5,240,52,100,0.52,9,30,0.3,18,20,0.9,14,34,48,28,6,0,10,22,25,29,0.463,240,45,94,0.479,11,32,0.344,25,33,0.758,13,31,44,30,4,3,9,20,257
26,24,0.52,240,39,92,0.424,8,29,0.276,17,19,0.895,8,34,42,21,9,8,10,26,23,26,0.469,240,40,88,0.455,11,36,0.306,22,29,0.759,13,40,53,18,5,8,16,17,216
26,23,0.531,240,37,85,0.435,12,38,0.316,16,21,0.762,8,34,42,25,4,7,14,21,25,25,0.5,240,40,82,0.488,11,29,0.379,20,28,0.714,4,32,36,23,8,5,9,18,213
26,22,0.542,240,38,85,0.447,5,26,0.192,17,20,0.85,14,29,43,18,5,3,14,14,34,14,0.708,240,39,80,0.488,11,33,0.333,10,13,0.769,7,27,34,27,8,5,12,20,197
26,19,0.578,240,37,80,0.463,13,30,0.433,11,18,0.611,9,29,38,27,5,3,18,17,25,21,0.543,240,50,94,0.532,12,35,0.343,12,16,0.75,10,33,43,37,11,2,9,17,222
24,15,0.615,240,35,88,0.398,12,29,0.414,20,25,0.8,14,37,51,16,7,4,15,20,26,13,0.667,240,37,85,0.435,15,33,0.455,19,20,0.95,10,33,43,26,8,12,12,23,210
24,14,0.632,240,41,89,0.461,14,38,0.368,23,26,0.885,15,36,51,25,6,6,14,19,10,28,0.263,240,39,88,0.443,12,38,0.316,18,27,0.667,12,31,43,25,10,4,13,22,227
23,12,0.657,240,43,80,0.538,15,31,0.484,26,36,0.722,7,29,36,19,14,3,12,20,20,14,0.588,240,42,75,0.56,14,34,0.412,18,22,0.818,3,26,29,28,5,7,18,22,243
22,12,0.647,240,39,81,0.481,11,23,0.478,30,43,0.698,9,34,43,22,6,4,13,24,16,19,0.457,240,42,83,0.506,10,29,0.345,24,32,0.75,5,30,35,18,6,8,11,28,237
21,12,0.636,240,41,90,0.456,12,40,0.3,19,24,0.792,16,38,54,30,10,6,14,19,17,17,0.5,240,35,83,0.422,9,35,0.257,14,20,0.7,6,30,36,23,9,5,13,18,206
19,12,0.613,240,44,91,0.484,13,34,0.382,25,27,0.926,16,30,46,25,10,6,17,24,10,21,0.323,240,43,90,0.478,9,28,0.321,22,27,0.815,14,30,44,23,8,2,17,24,243
18,12,0.6,240,42,99,0.424,18,45,0.4,17,24,0.708,17,27,44,30,9,0,15,20,22,8,0.733,240,45,81,0.556,13,40,0.325,25,31,0.806,8,36,44,26,8,6,17,21,247
18,8,0.692,265,50,86,0.581,8,25,0.32,21,28,0.75,7,36,43,31,10,3,15,26,16,11,0.593,265,49,105,0.467,13,38,0.342,13,17,0.765,19,23,42,34,7,5,14,24,253
17,8,0.68,240,46,90,0.511,8,27,0.296,28,35,0.8,13,31,44,27,10,1,11,15,16,10,0.615,240,43,86,0.5,22,44,0.5,9,13,0.692,8,29,37,30,6,3,16,25,245
16,8,0.667,240,39,85,0.459,8,27,0.296,18,23,0.783,10,40,50,21,8,9,18,21,7,20,0.259,240,35,90,0.389,15,42,0.357,13,16,0.813,8,34,42,17,5,1,12,23,202
15,8,0.652,240,41,81,0.506,11,26,0.423,28,36,0.778,6,30,36,29,10,5,10,22,14,9,0.609,240,41,81,0.506,8,31,0.258,16,24,0.667,9,34,43,24,5,5,19,22,227
13,8,0.619,240,45,86,0.523,14,33,0.424,22,26,0.846,12,40,52,28,10,4,20,16,11,10,0.524,240,42,88,0.477,11,38,0.289,13,19,0.684,3,27,30,29,12,7,16,21,234
12,8,0.6,240,39,87,0.448,9,32,0.281,18,20,0.9,14,35,49,21,12,8,22,18,8,13,0.381,240,34,92,0.37,12,38,0.316,21,23,0.913,18,29,47,16,11,4,19,22,206
10,7,0.588,240,49,91,0.538,15,42,0.357,15,21,0.714,11,39,50,30,15,5,14,16,8,10,0.444,240,28,74,0.378,10,43,0.233,17,19,0.895,4,30,34,17,9,5,26,20,211
9,7,0.563,240,43,87,0.494,13,35,0.371,10,13,0.769,7,30,37,24,13,3,11,18,13,3,0.813,240,41,85,0.482,20,46,0.435,15,17,0.882,11,35,46,28,6,3,17,13,226
9,6,0.6,240,43,85,0.506,17,33,0.515,21,24,0.875,12,34,46,30,4,6,13,18,6,9,0.4,240,44,89,0.494,11,32,0.344,11,17,0.647,7,30,37,25,2,1,12,18,234
8,6,0.571,240,43,91,0.473,18,38,0.474,9,12,0.75,7,36,43,31,2,8,10,20,9,6,0.6,240,38,92,0.413,9,35,0.257,17,25,0.68,14,37,51,16,6,8,11,17,215
7,6,0.538,240,42,86,0.488,8,29,0.276,27,31,0.871,12,24,36,28,13,1,12,23,2,11,0.154,240,40,79,0.506,12,36,0.333,14,18,0.778,10,33,43,24,7,4,26,23,225
6,6,0.5,240,33,79,0.418,10,28,0.357,19,24,0.792,9,36,45,19,3,5,17,21,9,3,0.75,240,37,85,0.435,12,34,0.353,20,26,0.769,11,35,46,25,8,2,8,14,201
5,3,0.625,240,41,81,0.506,12,29,0.414,20,29,0.69,9,28,37,24,10,2,15,21,3,7,0.3,240,35,71,0.493,12,32,0.375,23,25,0.92,3,26,29,23,7,1,22,25,219
3,1,0.75,240,44,76,0.579,12,27,0.444,13,18,0.722,4,22,26,25,7,3,14,21,1,2,0.333,240,41,82,0.5,12,39,0.308,17,24,0.708,11,26,37,18,8,5,11,16,224
2,1,0.667,265,48,102,0.471,8,27,0.296,17,22,0.773,14,31,45,30,8,6,17,22,3,0,1.0,265,43,98,0.439,13,38,0.342,23,28,0.821,15,29,44,29,13,6,16,20,243
40,42,0.488,240,45,90,0.5,12,36,0.333,13,16,0.813,8,41,49,30,5,2,14,17,51,31,0.622,240,40,92,0.435,7,37,0.189,13,18,0.722,11,32,43,25,8,4,12,16,215
38,41,0.481,240,36,88,0.409,11,32,0.344,35,41,0.854,13,28,41,21,7,0,8,23,43,35,0.551,240,46,81,0.568,13,34,0.382,23,28,0.821,5,33,38,31,4,6,13,30,246
38,39,0.494,240,39,87,0.448,10,29,0.345,19,25,0.76,10,28,38,19,7,3,9,18,16,60,0.211,240,40,80,0.5,16,33,0.485,10,14,0.714,10,32,42,27,1,3,17,22,213
37,39,0.487,240,50,96,0.521,11,30,0.367,23,29,0.793,7,32,39,25,11,3,11,21,26,51,0.338,240,52,94,0.553,14,35,0.4,19,30,0.633,15,37,52,34,6,7,18,24,271
35,36,0.493,240,42,84,0.5,11,28,0.393,29,36,0.806,6,38,44,20,8,3,15,20,38,33,0.535,240,44,92,0.478,15,36,0.417,17,24,0.708,9,31,40,31,7,9,14,31,244
34,35,0.493,240,45,99,0.455,11,33,0.333,20,23,0.87,14,37,51,22,9,0,9,25,39,30,0.565,240,35,82,0.427,12,41,0.293,25,34,0.735,11,35,46,25,3,5,17,20,228
31,34,0.477,240,50,94,0.532,17,37,0.459,20,24,0.833,13,31,44,28,10,2,15,17,34,32,0.515,240,47,89,0.528,20,51,0.392,14,16,0.875,8,25,33,36,8,3,21,21,265
30,34,0.469,240,44,87,0.506,14,37,0.378,27,33,0.818,11,31,42,24,9,4,12,20,31,34,0.477,240,43,88,0.489,11,37,0.297,22,27,0.815,12,27,39,30,5,8,16,25,248
29,34,0.46,240,52,104,0.5,17,43,0.395,9,14,0.643,11,29,40,31,12,5,7,22,31,33,0.484,240,38,78,0.487,9,29,0.31,18,23,0.783,10,38,48,24,5,14,25,18,233
28,34,0.452,240,44,91,0.484,11,40,0.275,18,24,0.75,12,30,42,29,8,4,11,27,30,33,0.476,240,38,80,0.475,16,35,0.457,31,39,0.795,10,31,41,22,8,8,13,19,240
28,33,0.459,240,43,98,0.439,11,35,0.314,20,24,0.833,12,30,42,28,9,1,10,23,36,25,0.59,240,43,82,0.524,15,42,0.357,22,30,0.733,8,43,51,34,3,4,19,21,240
28,32,0.467,240,41,86,0.477,16,40,0.4,17,23,0.739,9,28,37,24,10,0,14,19,35,25,0.583,240,45,85,0.529,18,43,0.419,16,24,0.667,13,35,48,32,7,1,19,21,239
28,29,0.491,240,42,87,0.483,9,34,0.265,40,47,0.851,10,39,49,21,8,4,10,21,13,45,0.224,240,30,89,0.337,10,37,0.27,26,38,0.684,14,33,47,20,5,7,17,33,229
27,29,0.482,240,38,90,0.422,9,33,0.273,15,18,0.833,14,29,43,20,8,3,16,17,30,28,0.517,240,39,74,0.527,9,30,0.3,16,18,0.889,4,29,33,19,13,8,18,21,203
25,27,0.481,240,56,97,0.577,21,46,0.457,20,23,0.87,9,33,42,39,11,6,8,19,13,40,0.245,240,45,89,0.506,10,30,0.333,21,27,0.778,9,25,34,29,4,8,15,18,274
24,26,0.48,240,46,93,0.495,11,24,0.458,17,20,0.85,8,35,43,23,10,4,16,18,26,24,0.52,240,46,90,0.511,20,47,0.426,16,20,0.8,6,38,44,37,9,4,15,18,248
24,25,0.49,240,40,76,0.526,10,18,0.556,22,25,0.88,10,36,46,19,5,2,14,17,30,21,0.588,240,39,88,0.443,8,29,0.276,14,18,0.778,11,26,37,27,9,5,10,21,212
23,25,0.479,240,53,102,0.52,15,34,0.441,11,16,0.688,12,25,37,31,12,2,11,23,25,24,0.51,240,50,84,0.595,11,29,0.379,26,33,0.788,11,35,46,26,5,6,16,16,269
22,23,0.489,240,47,93,0.505,16,38,0.421,16,21,0.762,13,29,42,41,12,7,17,25,23,23,0.5,240,39,94,0.415,12,33,0.364,16,24,0.667,20,28,48,23,9,10,23,19,232
18,22,0.45,240,46,95,0.484,12,28,0.429,16,20,0.8,13,35,48,27,5,8,8,26,23,18,0.561,240,31,73,0.425,14,39,0.359,33,42,0.786,8,31,39,21,3,1,12,19,229
17,22,0.436,240,50,98,0.51,17,37,0.459,10,14,0.714,11,30,41,30,9,6,9,26,17,23,0.425,240,38,79,0.481,7,24,0.292,27,36,0.75,11,35,46,21,6,2,20,18,237
16,21,0.432,240,58,98,0.592,20,40,0.5,14,22,0.636,9,35,44,31,14,3,13,23,26,12,0.684,240,40,88,0.455,12,40,0.3,25,31,0.806,11,27,38,29,4,7,17,15,267
15,21,0.417,240,35,92,0.38,12,36,0.333,14,22,0.636,15,35,50,16,7,6,16,21,21,14,0.6,240,46,99,0.465,11,34,0.324,12,17,0.706,14,42,56,29,7,9,13,24,211
15,19,0.441,240,46,86,0.535,13,24,0.542,25,31,0.806,13,32,45,25,10,10,12,18,11,23,0.324,240,46,99,0.465,10,29,0.345,12,14,0.857,16,25,41,20,9,4,14,21,244
14,19,0.424,265,47,102,0.461,13,35,0.371,18,25,0.72,10,37,47,27,9,5,18,26,20,12,0.625,265,41,94,0.436,13,37,0.351,33,40,0.825,13,42,55,30,10,4,21,21,253
14,18,0.438,240,36,77,0.468,8,24,0.333,21,25,0.84,9,28,37,19,9,3,18,16,17,15,0.531,240,39,79,0.494,14,36,0.389,6,9,0.667,9,27,36,29,9,5,18,22,199
13,18,0.419,240,40,88,0.455,11,31,0.355,32,37,0.865,11,28,39,20,7,5,10,21,17,14,0.548,240,44,88,0.5,16,37,0.432,17,21,0.81,14,31,45,26,5,2,16,28,244
12,18,0.4,240,38,92,0.413,19,45,0.422,20,31,0.645,9,44,53,29,7,0,9,25,19,10,0.655,240,34,90,0.378,12,45,0.267,29,37,0.784,10,43,53,15,5,5,9,20,224
11,18,0.379,240,41,88,0.466,11,37,0.297,17,21,0.81,9,36,45,29,7,4,22,21,14,15,0.483,240,43,87,0.494,12,25,0.48,14,25,0.56,11,32,43,23,16,6,16,18,222
11,17,0.393,240,41,82,0.5,9,24,0.375,17,23,0.739,7,37,44,26,7,4,14,16,14,15,0.483,240,37,86,0.43,24,56,0.429,12,15,0.8,7,32,39,25,9,1,14,21,218
9,13,0.409,240,48,94,0.511,9,27,0.333,14,21,0.667,15,37,52,17,4,4,11,20,6,16,0.273,240,41,92,0.446,10,37,0.27,19,25,0.76,13,31,44,27,5,2,10,20,230
8,11,0.421,265,44,95,0.463,7,29,0.241,28,32,0.875,10,40,50,24,7,5,13,21,8,11,0.421,265,44,101,0.436,12,33,0.364,19,23,0.826,14,33,47,25,5,4,15,24,242
7,11,0.389,265,42,97,0.433,18,40,0.45,24,28,0.857,12,27,39,26,6,7,9,27,11,7,0.611,265,42,88,0.477,14,38,0.368,33,41,0.805,17,38,55,31,4,8,17,24,257
7,10,0.412,240,43,88,0.489,8,24,0.333,25,32,0.781,11,27,38,25,5,5,14,18,9,9,0.5,240,51,97,0.526,11,34,0.324,16,20,0.8,14,34,48,21,10,2,13,28,248
5,7,0.417,240,52,93,0.559,15,36,0.417,13,17,0.765,15,29,44,31,10,6,19,27,7,6,0.538,240,38,88,0.432,11,30,0.367,26,36,0.722,14,25,39,20,13,4,16,16,245
4,7,0.364,290,50,111,0.45,18,45,0.4,14,19,0.737,16,39,55,24,9,9,13,26,10,1,0.909,290,50,106,0.472,17,36,0.472,19,22,0.864,11,44,55,27,8,7,16,23,268
4,4,0.5,240,45,93,0.484,6,29,0.207,14,19,0.737,10,30,40,19,9,5,10,19,5,3,0.625,240,45,84,0.536,18,31,0.581,14,16,0.875,8,39,47,32,5,2,18,15,232
4,3,0.571,240,45,95,0.474,10,34,0.294,16,20,0.8,8,28,36,28,13,9,15,17,1,7,0.125,240,39,87,0.448,10,29,0.345,20,20,1.0,12,37,49,20,7,10,24,14,224
2,3,0.4,240,47,95,0.495,17,38,0.447,7,8,0.875,13,23,36,27,10,4,11,21,2,3,0.4,240,44,82,0.537,9,28,0.321,13,18,0.722,10,34,44,21,6,5,19,17,228
1,3,0.25,240,42,110,0.382,4,30,0.133,20,25,0.8,21,39,60,19,12,8,5,13,2,2,0.5,240,35,83,0.422,10,31,0.323,14,18,0.778,7,40,47,21,5,14,18,18,202
0,3,0.0,240,41,94,0.436,9,41,0.22,15,21,0.714,11,31,42,24,7,4,11,15,2,1,0.667,240,46,88,0.523,10,34,0.294,14,22,0.636,12,42,54,24,9,3,15,17,222
34,46,0.425,240,33,83,0.398,13,39,0.333,15,19,0.789,9,30,39,21,8,8,21,11,51,30,0.63,240,46,88,0.523,18,38,0.474,8,9,0.889,9,33,42,31,13,7,16,21,212
34,45,0.43,240,45,89,0.506,10,23,0.435,13,17,0.765,13,34,47,25,6,1,13,22,50,30,0.625,240,42,84,0.5,15,31,0.484,18,20,0.9,5,25,30,23,3,7,8,16,230
34,44,0.436,240,43,75,0.573,17,33,0.515,25,40,0.625,7,34,41,30,11,6,14,26,16,62,0.205,240,32,78,0.41,9,33,0.273,29,36,0.806,9,29,38,22,4,1,16,29,230
32,43,0.427,240,45,85,0.529,7,22,0.318,22,28,0.786,9,38,47,30,7,3,11,21,40,35,0.533,240,37,91,0.407,8,35,0.229,24,28,0.857,15,29,44,17,7,8,15,20,225
31,43,0.419,240,40,87,0.46,13,32,0.406,18,21,0.857,8,35,43,25,8,7,14,19,42,33,0.56,240,37,88,0.42,12,40,0.3,20,26,0.769,13,31,44,26,8,8,13,15,217
30,43,0.411,240,43,80,0.538,12,27,0.444,24,25,0.96,7,35,42,27,7,5,15,21,32,40,0.444,240,42,83,0.506,10,32,0.313,18,23,0.783,4,29,33,30,7,4,14,23,234
28,40,0.412,265,48,99,0.485,13,37,0.351,17,20,0.85,15,39,54,34,10,10,18,20,36,33,0.522,265,42,94,0.447,11,37,0.297,19,20,0.95,5,30,35,19,8,2,17,17,240
27,40,0.403,240,44,94,0.468,16,34,0.471,20,31,0.645,12,24,36,21,9,4,10,16,32,35,0.478,240,49,88,0.557,13,34,0.382,20,21,0.952,11,31,42,27,7,8,17,26,255
27,39,0.409,240,50,100,0.5,9,30,0.3,14,19,0.737,10,28,38,24,7,0,13,22,47,18,0.723,240,46,78,0.59,10,28,0.357,32,34,0.941,3,35,38,28,5,5,16,18,257
27,38,0.415,240,42,84,0.5,11,31,0.355,24,31,0.774,6,32,38,29,11,2,11,25,30,34,0.469,240,39,83,0.47,16,47,0.34,28,32,0.875,9,37,46,27,9,5,17,22,241
25,36,0.41,240,35,90,0.389,6,29,0.207,32,38,0.842,15,40,55,16,4,8,13,19,27,35,0.435,240,48,99,0.485,15,40,0.375,10,14,0.714,10,35,45,35,9,8,7,24,229
25,35,0.417,240,39,95,0.411,12,31,0.387,18,23,0.783,12,34,46,27,7,6,12,19,15,45,0.25,240,37,81,0.457,17,34,0.5,15,19,0.789,6,39,45,22,5,7,19,25,214
23,34,0.404,265,37,87,0.425,11,29,0.379,18,23,0.783,12,32,44,22,12,5,18,24,32,25,0.561,265,37,85,0.435,12,39,0.308,21,23,0.913,11,35,46,24,7,6,19,22,210
23,33,0.411,240,47,97,0.485,9,27,0.333,12,19,0.632,15,32,47,24,12,6,10,16,38,18,0.679,240,39,84,0.464,10,33,0.303,16,24,0.667,7,32,39,24,6,5,16,15,219
22,33,0.4,240,37,79,0.468,6,25,0.24,18,24,0.75,9,32,41,23,4,4,11,19,30,26,0.536,240,37,81,0.457,15,43,0.349,13,19,0.684,11,32,43,21,6,2,10,22,200
19,31,0.38,240,41,83,0.494,10,28,0.357,17,24,0.708,6,30,36,29,5,0,12,18,23,26,0.469,240,48,81,0.593,16,35,0.457,16,19,0.842,4,34,38,30,5,6,12,22,237
19,29,0.396,240,46,82,0.561,15,28,0.536,19,25,0.76,9,25,34,34,8,7,17,22,24,26,0.48,240,41,85,0.482,15,35,0.429,23,29,0.793,10,22,32,25,14,5,14,20,246
18,29,0.383,240,43,84,0.512,11,27,0.407,16,24,0.667,8,32,40,22,10,3,10,12,35,13,0.729,240,36,83,0.434,18,46,0.391,8,11,0.727,8,29,37,24,5,4,18,23,211
17,28,0.378,240,39,75,0.52,15,30,0.5,30,34,0.882,5,37,42,28,2,5,14,18,26,20,0.565,240,41,91,0.451,10,35,0.286,18,24,0.75,11,28,39,29,9,5,10,21,233
14,25,0.359,240,39,84,0.464,11,36,0.306,26,30,0.867,7,32,39,23,6,3,10,22,25,13,0.658,240,48,92,0.522,12,36,0.333,15,23,0.652,9,40,49,24,5,3,12,22,238
14,24,0.368,240,42,81,0.519,13,33,0.394,29,36,0.806,13,36,49,26,6,5,16,22,16,22,0.421,240,36,89,0.404,15,37,0.405,28,31,0.903,9,24,33,23,9,3,9,23,241
13,24,0.351,240,42,100,0.42,5,27,0.185,11,16,0.688,8,27,35,24,8,2,11,18,16,21,0.432,240,42,75,0.56,15,35,0.429,20,25,0.8,4,49,53,33,4,10,26,18,219
13,22,0.371,240,42,84,0.5,10,28,0.357,16,25,0.64,8,29,37,25,8,5,11,17,14,20,0.412,240,49,90,0.544,17,43,0.395,14,17,0.824,9,37,46,32,4,2,13,16,239
